,Timestamp,Email address,Google_Score,Name,IITP webmail,Phone (10 digit only),roll,q1,q2,q3,q4,q5,q6,q7,q8,q9,q10,q11,q12,q13,q14,q15,q16,q17,q18,q19,q20,q21,q22,q23,q24,q25,q26,q27,q28,Score_after_negative,StatusAns
207,07-08-2021 12:21,ramon_quinn6123@famism.biz,54.0 / 84.0,Ramon Quinn,ramon_quinn5168@iitp.ac.in,9425457272,1401MM28,Option A,,Option B,Option C,Option A,,Option D,Option A,,Option A,Option D,Option A,Option D,,Option B,Option A,Option C,Option D,Option A,Option D,Option A,,Option A,Option D,Option D,Option A,Option C,Option D,49.0 / 84.0,"(18.0 , 5.0 , 5)"
208,07-08-2021 12:21,isla_andrews4615@eirey.tech,60.0 / 84.0,Isla Andrews,isla_andrews9317@iitp.ac.in,8619481946,1401CE28,Option A,,Option B,Option C,Option B,,Option D,Option D,,Option A,Option D,Option A,Option D,,Option B,Option B,Option C,Option D,,Option D,Option D,Option A,Option A,Option D,Option D,Option A,Option C,Option D,57.0 / 84.0,"(20.0 , 3.0 , 5)"
209,07-08-2021 12:21,destiny_moran9656@gompie.com,57.0 / 84.0,Destiny Moran,destiny_moran5173@iitp.ac.in,9580515499,1401CB47,Option A,,Option B,Option C,,Option C,Option D,Option D,,Option A,,Option A,Option D,Option C,Option B,,Option C,Option D,Option B,,Option A,,Option A,Option D,Option D,Option A,Option C,,56.0 / 84.0,"(19.0 , 1.0 , 8)"
210,07-08-2021 12:21,noemi_rossi3570@bulaffy.com,42.0 / 84.0,Noemi Rossi,noemi_rossi1309@iitp.ac.in,9431218347,1401ME48,Option A,Option D,Option B,Option C,,Option C,,Option D,,,Option B,Option A,,,,,Option C,Option D,Option B,,Option B,Option B,Option A,Option D,,Option B,Option C,Option D,38.0 / 84.0,"(14.0 , 4.0 , 10)"
211,07-08-2021 12:21,penelope_coleman4312@elnee.tech,66.0 / 84.0,Penelope Coleman,penelope_coleman9597@iitp.ac.in,8813962905,1401CE50,Option A,Option D,Option B,Option C,,Option C,Option D,Option D,,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option A,Option D,Option D,,Option A,Option D,,Option A,Option C,Option D,64.0 / 84.0,"(22.0 , 2.0 , 4)"
212,07-08-2021 12:21,danielle_clayton7093@muall.tech,39.0 / 84.0,Danielle Clayton,danielle_clayton912@iitp.ac.in,9352310418,1401MM23,Option A,,Option B,,Option B,,,Option D,,Option A,Option C,,,,Option B,Option D,Option C,,,,,,Option A,Option D,Option D,,,Option D,39.0 / 84.0,"(13.0 , 0.0 , 15)"
213,07-08-2021 12:21,angelina_flack9041@eirey.tech,30.0 / 84.0,Angelina Flack,angelina_flack7389@iitp.ac.in,7985782771,1401ME64,,,Option B,,,Option C,,,,Option A,,,,,Option B,,,Option D,,,Option A,,,Option D,,Option A,Option C,Option D,30.0 / 84.0,"(10.0 , 0.0 , 18)"
214,07-08-2021 12:21,diane_yoman9046@qater.org,57.0 / 84.0,Diane Yoman,diane_yoman6710@iitp.ac.in,9707892531,1401ME40,Option A,Option A,Option B,Option C,Option B,Option D,Option D,Option D,Option D,Option A,Option D,Option D,Option D,Option D,Option B,Option B,Option C,Option A,Option C,Option D,Option A,Option B,Option A,Option D,Option D,Option A,Option C,Option D,48.0 / 84.0,"(19.0 , 9.0 , 0)"
215,07-08-2021 12:21,fred_oldfield1365@supunk.biz,21.0 / 84.0,Fred Oldfield,fred_oldfield4580@iitp.ac.in,7425861151,1401CE66,,,Option B,,,,Option D,,,,Option C,,,,Option B,,Option C,Option D,Option D,,,Option A,,,,,Option A,Option B,18.0 / 84.0,"(7.0 , 3.0 , 18)"
216,07-08-2021 12:21,peter_rodgers8260@infotech44.tech,36.0 / 84.0,Peter Rodgers,peter_rodgers6914@iitp.ac.in,8104306900,1401MM24,Option A,Option D,Option B,Option C,,,Option D,,,,Option C,,,,,Option D,,Option D,Option D,,,Option A,,,Option D,Option A,,Option D,35.0 / 84.0,"(12.0 , 1.0 , 15)"
217,07-08-2021 12:21,hayden_torres9154@elnee.tech,42.0 / 84.0,Hayden Torres,hayden_torres2823@iitp.ac.in,6307054684,1401EE42,,,,Option C,,,Option D,Option D,Option A,,Option C,,Option D,Option D,,Option D,Option C,,,,Option D,Option A,Option A,Option D,Option D,Option A,,,41.0 / 84.0,"(14.0 , 1.0 , 13)"
218,07-08-2021 12:21,rufus_hopkinson6625@supunk.biz,57.0 / 84.0,Rufus Hopkinson,rufus_hopkinson109@iitp.ac.in,7828639832,1401CB53,Option A,Option D,Option B,Option C,,Option C,,,,Option B,,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option D,,Option A,Option D,Option B,Option A,Option C,Option D,54.0 / 84.0,"(19.0 , 3.0 , 6)"
219,07-08-2021 12:21,joseph_walsh5824@twipet.com,54.0 / 84.0,Joseph Walsh,joseph_walsh1697@iitp.ac.in,7683024920,1401CS09,Option B,Option D,Option B,Option C,,Option C,Option D,,,Option A,Option C,Option A,,,,Option D,Option C,Option D,,,Option A,,Option A,Option D,Option D,Option A,Option C,Option D,53.0 / 84.0,"(18.0 , 1.0 , 9)"
220,07-08-2021 12:21,martin_speed2601@iatim.tech,54.0 / 84.0,Martin Speed,martin_speed5620@iitp.ac.in,8400453783,1401CB20,Option A,Option D,Option B,Option C,,Option C,Option D,Option D,,Option B,,Option A,,,Option B,Option C,Option C,Option D,,,Option A,Option A,Option C,Option D,Option D,Option A,Option C,Option D,51.0 / 84.0,"(18.0 , 3.0 , 7)"
221,07-08-2021 12:21,gina_allington2829@famism.biz,42.0 / 84.0,Gina Allington,gina_allington3716@iitp.ac.in,7488782718,1401MM18,,,Option B,Option C,Option B,Option C,Option D,,,Option A,,,,,Option B,,Option C,Option D,Option A,Option D,Option A,,Option A,Option D,,,Option C,Option B,40.0 / 84.0,"(14.0 , 2.0 , 12)"
222,07-08-2021 12:21,roger_grady4212@supunk.biz,72.0 / 84.0,Roger Grady,roger_grady8278@iitp.ac.in,9970006558,1401ME41,Option B,Option D,Option B,Option C,,,Option D,Option D,Option A,,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,71.0 / 84.0,"(24.0 , 1.0 , 3)"
223,07-08-2021 12:21,erick_john9939@kideod.biz,63.0 / 84.0,Erick John,erick_john6180@iitp.ac.in,9608112503,1401CB10,Option A,Option D,Option B,Option C,,Option C,Option D,Option D,,,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,,Option D,Option D,,Option A,Option D,Option D,Option A,Option C,Option B,61.0 / 84.0,"(21.0 , 2.0 , 5)"
224,07-08-2021 12:21,rufus_little6832@womeona.net,30.0 / 84.0,Rufus Little,rufus_little5763@iitp.ac.in,8521987087,1401ME47,Option D,Option D,Option B,Option C,,Option B,Option D,Option B,Option B,Option C,Option D,,Option D,,Option B,Option A,Option B,Option D,,Option C,Option B,,,Option C,Option D,Option C,Option C,Option D,18.0 / 84.0,"(10.0 , 12.0 , 6)"
225,07-08-2021 12:21,georgia_weston7931@brety.org,33.0 / 84.0,Georgia Weston,georgia_weston7615@iitp.ac.in,7852818654,1401ME29,Option A,,Option C,Option B,,Option C,,,,Option B,,Option A,,Option C,,,Option C,Option D,,Option D,Option A,Option C,Option A,Option D,,Option A,Option B,Option D,27.0 / 84.0,"(11.0 , 6.0 , 11)"
226,07-08-2021 12:21,jacob_franks3443@iatim.tech,42.0 / 84.0,Jacob Franks,jacob_franks662@iitp.ac.in,9472938779,1401CE12,Option C,Option D,Option B,Option C,,Option B,Option D,,,Option B,Option C,Option A,,,,,Option C,Option D,,,Option A,Option A,Option A,Option D,,Option A,Option B,Option D,38.0 / 84.0,"(14.0 , 4.0 , 10)"
227,07-08-2021 12:21,meredith_morris8999@acrit.org,51.0 / 84.0,Meredith Morris,meredith_morris2274@iitp.ac.in,9665309155,1401CB15,Option A,,Option B,Option C,Option B,Option C,Option D,,,Option A,Option C,,Option D,,Option B,,,Option D,,Option D,Option A,,,Option D,,Option A,Option C,Option D,51.0 / 84.0,"(17.0 , 0.0 , 11)"
228,07-08-2021 12:21,margot_pope1859@ovock.tech,75.0 / 84.0,Margot Pope,margot_pope581@iitp.ac.in,7643860499,1401ME35,Option B,Option A,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option D,Option D,72.0 / 84.0,"(25.0 , 3.0 , 0)"
229,07-08-2021 12:21,alexander_fenton5258@naiker.biz,69.0 / 84.0,Alexander Fenton,alexander_fenton7745@iitp.ac.in,8955898905,1401CS32,,Option D,Option B,Option C,Option B,,Option D,Option D,Option A,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,,Option B,Option D,Option A,Option A,Option A,Option D,,Option A,Option C,,69.0 / 84.0,"(23.0 , 0.0 , 5)"
230,07-08-2021 12:21,ada_welsch6683@dionrab.com,75.0 / 84.0,Ada Welsch,ada_welsch7404@iitp.ac.in,8890316950,1401CB26,Option A,Option D,Option B,Option C,Option B,Option C,Option D,,,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option A,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,74.0 / 84.0,"(25.0 , 1.0 , 2)"
231,07-08-2021 12:21,barney_wellington8078@grannar.com,63.0 / 84.0,Barney Wellington,barney_wellington1757@iitp.ac.in,7742632335,1401CE14,Option A,,Option B,Option C,,Option C,Option D,Option D,,Option A,Option C,Option A,Option D,,Option B,Option D,Option C,Option D,,,Option A,,Option A,Option D,Option D,Option A,Option C,Option D,63.0 / 84.0,"(21.0 , 0.0 , 7)"
232,07-08-2021 12:21,roger_healy1800@acrit.org,57.0 / 84.0,Roger Healy,roger_healy3408@iitp.ac.in,7007759590,1401CS72,Option D,Option D,Option B,Option C,Option B,Option C,Option D,Option D,,,Option D,Option A,Option B,Option D,Option B,Option B,Option C,Option D,Option B,,Option B,Option B,Option A,Option D,Option D,Option A,Option C,Option D,51.0 / 84.0,"(19.0 , 6.0 , 3)"
233,07-08-2021 12:21,nathan_neal7763@deavo.com,57.0 / 84.0,Nathan Neal,nathan_neal7671@iitp.ac.in,6309745624,1401EE23,Option A,,Option B,Option C,,,Option D,Option D,Option A,,Option D,Option A,Option D,Option D,Option B,Option D,Option C,Option A,Option C,Option D,Option D,,Option A,Option D,Option D,Option A,Option C,Option D,53.0 / 84.0,"(19.0 , 4.0 , 5)"
234,07-08-2021 12:21,mike_allwood8439@twipet.com,69.0 / 84.0,Mike Allwood,mike_allwood4049@iitp.ac.in,9413705605,1401CE40,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option D,Option A,Option D,Option A,Option D,Option D,Option B,Option B,Option C,Option A,Option B,Option D,Option D,Option A,Option A,Option D,Option D,Option A,Option C,Option D,64.0 / 84.0,"(23.0 , 5.0 , 0)"
235,07-08-2021 12:21,bob_tennant2755@corti.com,63.0 / 84.0,Bob Tennant,bob_tennant9303@iitp.ac.in,9636806519,1401CE53,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,,,,Option A,Option D,,Option B,Option D,Option C,Option D,Option B,Option B,Option A,,Option A,Option D,Option D,Option A,Option C,,62.0 / 84.0,"(21.0 , 1.0 , 6)"
236,07-08-2021 12:21,rick_gray3919@guentu.biz,45.0 / 84.0,Rick Gray,rick_gray5017@iitp.ac.in,9896842362,1401EE05,Option A,,Option A,Option C,,,Option D,,Option B,Option A,Option C,Option A,Option B,,Option B,Option D,Option C,Option B,Option B,Option B,Option B,,Option A,Option D,,Option A,Option C,Option D,39.0 / 84.0,"(15.0 , 6.0 , 7)"
237,07-08-2021 12:21,skylar_devonport4462@elnee.tech,69.0 / 84.0,Skylar Devonport,skylar_devonport615@iitp.ac.in,9769544158,1401CB59,Option A,Option D,Option B,Option C,,Option C,Option D,,Option A,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,,Option D,Option A,,Option A,Option D,Option B,Option A,Option C,Option D,68.0 / 84.0,"(23.0 , 1.0 , 4)"
238,07-08-2021 12:21,gabriel_underhill3627@infotech44.tech,57.0 / 84.0,Gabriel Underhill,gabriel_underhill8842@iitp.ac.in,9121562360,1401ME78,Option A,Option D,Option B,Option B,,Option C,Option D,,Option A,Option A,Option D,Option A,Option D,Option D,Option B,Option B,Option C,Option D,,Option D,,Option A,,Option D,,Option A,Option C,Option D,54.0 / 84.0,"(19.0 , 3.0 , 6)"
239,07-08-2021 12:21,rosa_alcroft2604@sheye.org,72.0 / 84.0,Rosa Alcroft,rosa_alcroft7718@iitp.ac.in,6302444464,1401CS34,Option A,Option D,Option B,Option C,,Option C,Option D,Option D,Option A,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,,Option D,Option A,Option A,Option A,Option D,Option B,Option A,Option B,Option D,70.0 / 84.0,"(24.0 , 2.0 , 2)"
240,07-08-2021 12:21,george_grey8620@joiniaa.com,54.0 / 84.0,George Grey,george_grey9870@iitp.ac.in,6205866477,1401ME36,,Option D,Option B,Option C,,,Option D,,Option A,,Option D,Option A,Option D,Option D,Option B,Option D,Option C,,Option B,Option D,Option D,,Option A,Option D,Option D,Option A,Option C,Option B,51.0 / 84.0,"(18.0 , 3.0 , 7)"
241,07-08-2021 12:21,peyton_ranks8212@jiman.org,36.0 / 84.0,Peyton Ranks,peyton_ranks2889@iitp.ac.in,7888151128,1401ME09,Option A,,Option B,Option C,Option B,Option C,,,Option A,Option A,,,,Option D,,,Option C,Option D,,Option D,,,,,,,,Option D,36.0 / 84.0,"(12.0 , 0.0 , 16)"
242,07-08-2021 12:21,peter_gibson8577@acrit.org,66.0 / 84.0,Peter Gibson,peter_gibson4632@iitp.ac.in,8601143309,1401CB57,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,,Option A,,Option A,Option D,,Option B,Option D,Option C,Option D,,Option D,Option A,,Option A,Option D,Option D,Option A,Option C,Option D,66.0 / 84.0,"(22.0 , 0.0 , 6)"
243,07-08-2021 12:21,jennifer_jefferson5135@famism.biz,27.0 / 84.0,Jennifer Jefferson,jennifer_jefferson5197@iitp.ac.in,6359386554,1401CS28,,Option D,Option A,Option C,Option B,,,,,Option A,Option C,Option A,Option B,,,,,,,,,,Option A,,Option D,Option A,Option A,Option B,23.0 / 84.0,"(9.0 , 4.0 , 15)"
244,07-08-2021 12:21,luke_ross1116@brety.org,81.0 / 84.0,Luke Ross,luke_ross8303@iitp.ac.in,8827159378,1401CS12,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,81.0 / 84.0,"(27.0 , 0.0 , 1)"
245,07-08-2021 12:21,chad_olson234@dionrab.com,57.0 / 84.0,Chad Olson,chad_olson2332@iitp.ac.in,9505114459,1401CS21,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,,Option A,,,Option B,Option D,Option B,Option D,Option C,Option D,Option B,Option D,,,,Option D,,Option A,,Option D,56.0 / 84.0,"(19.0 , 1.0 , 8)"
246,07-08-2021 12:21,vera_khan7077@mafthy.com,51.0 / 84.0,Vera Khan,vera_khan996@iitp.ac.in,8010555978,1401CS33,Option A,,Option B,Option C,Option B,Option C,Option D,,,,,Option A,Option D,,Option B,Option D,Option C,Option D,Option B,,Option D,,Option A,Option D,,Option A,,Option D,50.0 / 84.0,"(17.0 , 1.0 , 10)"
247,07-08-2021 12:21,carrie_wood4272@bretoux.com,51.0 / 84.0,Carrie Wood,carrie_wood5045@iitp.ac.in,9656239598,1401CS06,Option A,Option A,Option B,,Option B,Option C,Option D,Option D,,Option A,Option C,Option A,Option B,Option D,Option B,,Option C,Option D,Option B,,Option D,,Option A,Option D,Option B,Option A,Option B,,46.0 / 84.0,"(17.0 , 5.0 , 6)"
248,07-08-2021 12:21,aileen_stone 3642@irrepsy.com,24.0 / 84.0,Aileen Stone ,aileen_stone 8888@iitp.ac.in,7783007339,1401ME53,Option A,,Option B,Option C,,,,,,,,Option A,,,,Option B,,,,,,Option A,Option A,,,Option A,,Option D,23.0 / 84.0,"(8.0 , 1.0 , 19)"
249,07-08-2021 12:21,daria_hunter5355@kideod.biz,54.0 / 84.0,Daria Hunter,daria_hunter5856@iitp.ac.in,7669250982,1401ME21,Option A,Option D,Option B,Option C,,Option C,Option D,,Option A,,,Option A,Option D,Option D,Option B,Option D,Option C,Option C,,Option B,,,Option A,Option D,Option D,Option A,Option C,,52.0 / 84.0,"(18.0 , 2.0 , 8)"
250,07-08-2021 12:21,logan_whatson2693@liret.org,75.0 / 84.0,Logan Whatson,logan_whatson869@iitp.ac.in,9896176474,1401CS38,Option A,Option D,Option B,Option C,Option B,Option C,Option D,,Option A,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,,Option A,Option D,Option D,,Option C,Option D,75.0 / 84.0,"(25.0 , 0.0 , 3)"
251,07-08-2021 12:21,paige_salt4508@elnee.tech,51.0 / 84.0,Paige Salt,paige_salt3407@iitp.ac.in,9497430241,1401ME03,Option A,,Option B,Option C,Option B,,Option D,Option D,,,Option D,,Option D,,Option B,Option D,Option C,,,Option D,,Option A,Option A,Option D,Option D,Option A,,Option D,50.0 / 84.0,"(17.0 , 1.0 , 10)"
252,07-08-2021 12:21,julian_stewart4213@ubusive.com,60.0 / 84.0,Julian Stewart,julian_stewart1659@iitp.ac.in,9306014524,1401ME72,Option A,,Option B,Option C,Option B,Option C,Option D,,,Option A,Option C,Option A,Option D,,Option B,Option D,Option C,Option D,Option A,,Option A,Option B,Option A,Option D,Option B,Option A,Option C,Option D,57.0 / 84.0,"(20.0 , 3.0 , 5)"
253,07-08-2021 12:21,alan_atkinson6067@acrit.org,42.0 / 84.0,Alan Atkinson,alan_atkinson1841@iitp.ac.in,6375120813,1401EE81,Option D,,,,Option A,,,Option D,,Option A,,Option A,Option D,Option D,Option A,Option D,Option C,,Option B,Option D,Option A,Option A,,,,Option A,Option C,Option D,39.0 / 84.0,"(14.0 , 3.0 , 11)"
254,07-08-2021 12:21,rosa_miller1368@cispeto.com,54.0 / 84.0,Rosa Miller,rosa_miller6507@iitp.ac.in,9554374551,1401CB49,Option A,Option D,,Option C,Option A,Option C,Option D,Option D,Option A,Option D,Option C,Option A,Option B,,Option B,Option D,Option A,Option D,Option A,Option D,Option A,,Option A,Option C,Option B,Option A,Option C,Option D,47.0 / 84.0,"(18.0 , 7.0 , 3)"
255,07-08-2021 12:21,carrie_lynch786@joiniaa.com,45.0 / 84.0,Carrie Lynch,carrie_lynch3154@iitp.ac.in,9521463164,1401CB36,Option A,Option C,Option C,Option C,Option C,Option C,Option D,Option C,Option A,Option C,Option C,Option A,Option C,Option C,Option B,Option C,Option C,Option D,Option B,Option C,Option C,Option C,Option A,Option C,Option D,Option A,Option C,Option C,32.0 / 84.0,"(15.0 , 13.0 , 0)"
256,07-08-2021 12:21,michael_tutton473@grannar.com,54.0 / 84.0,Michael Tutton,michael_tutton5611@iitp.ac.in,9350192537,1401EE13,Option A,,Option B,Option C,Option B,Option C,Option D,,Option A,Option A,,Option A,Option D,,Option B,Option D,Option C,Option D,Option B,,Option D,,Option A,Option D,,Option A,,Option B,52.0 / 84.0,"(18.0 , 2.0 , 8)"
257,07-08-2021 12:21,gabriel_blythe1327@joiniaa.com,54.0 / 84.0,Gabriel Blythe,gabriel_blythe6463@iitp.ac.in,7757839137,1401CS41,Option C,Option D,Option B,Option C,,Option C,Option D,Option D,,Option A,Option C,,,Option D,Option B,,,Option D,,Option D,Option A,Option A,Option A,Option D,,Option A,,Option D,53.0 / 84.0,"(18.0 , 1.0 , 9)"
258,07-08-2021 12:21,gwen_wilde8856@bulaffy.com,48.0 / 84.0,Gwen Wilde,gwen_wilde7457@iitp.ac.in,8897796477,1401ME18,Option A,,Option B,Option C,,,,Option D,Option A,,Option D,Option A,Option D,Option D,Option B,Option D,Option C,Option A,Option C,,,Option A,Option A,Option D,,Option A,Option C,Option B,44.0 / 84.0,"(16.0 , 4.0 , 8)"
259,07-08-2021 12:21,goldie_hunt9062@nimogy.biz,66.0 / 84.0,Goldie Hunt,goldie_hunt993@iitp.ac.in,6204898501,1401ME23,Option A,Option D,Option B,Option C,Option B,Option C,Option D,Option D,Option A,Option A,Option C,Option A,Option B,Option D,Option B,,Option D,Option D,Option B,Option D,Option D,Option B,Option D,Option D,Option D,Option A,Option C,Option D,61.0 / 84.0,"(22.0 , 5.0 , 1)"
260,07-08-2021 12:21,caleb_vince9080@qater.org,30.0 / 84.0,Caleb Vince,caleb_vince6733@iitp.ac.in,9014652408,1401MM11,Option A,,Option B,Option C,Option B,Option C,Option D,,,,Option C,,,Option D,,,Option C,Option D,,,,,,,,,,Option B,29.0 / 84.0,"(10.0 , 1.0 , 17)"
261,07-08-2021 12:21,madison_pearson7959@iatim.tech,54.0 / 84.0,Madison Pearson,madison_pearson77@iitp.ac.in,9133623262,1401ME79,Option A,Option D,Option B,Option C,,,Option D,Option D,,Option A,,Option A,Option D,Option D,Option B,,Option C,Option D,,Option D,,,Option A,Option D,,,Option C,Option D,54.0 / 84.0,"(18.0 , 0.0 , 10)"
262,07-08-2021 12:21,tyler_dann940@fuliss.net,69.0 / 84.0,Tyler Dann,tyler_dann7454@iitp.ac.in,8839861142,1401CE56,Option A,Option B,Option B,Option C,Option B,Option C,Option D,Option D,Option A,,Option C,Option A,Option D,Option D,Option B,Option B,Option C,Option D,Option B,Option D,Option D,Option A,Option A,Option D,Option B,Option A,Option C,Option D,65.0 / 84.0,"(23.0 , 4.0 , 1)"
263,07-08-2021 12:21,shannon_harrison5149@gompie.com,66.0 / 84.0,Shannon Harrison,shannon_harrison8015@iitp.ac.in,8401148173,1401ME30,Option A,Option D,Option B,Option C,,Option C,Option D,Option D,,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option A,Option D,Option D,,Option A,Option D,,Option A,Option C,Option D,64.0 / 84.0,"(22.0 , 2.0 , 4)"
264,07-08-2021 12:21,harry_fall8582@irrepsy.com,42.0 / 84.0,Harry Fall,harry_fall8730@iitp.ac.in,7320822363,1401EE14,Option D,,,,Option B,,Option D,Option D,,Option A,,Option A,Option D,,Option B,,Option C,Option D,Option B,Option D,Option A,,,Option D,,Option A,,,41.0 / 84.0,"(14.0 , 1.0 , 13)"
265,07-08-2021 12:21,mavis_ventura5693@infotech44.tech,66.0 / 84.0,Mavis Ventura,mavis_ventura7525@iitp.ac.in,7340368668,1401CE63,Option A,,Option B,Option C,Option B,Option C,Option D,Option D,Option D,Option A,Option D,Option A,Option D,,Option B,Option B,Option C,Option D,,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,63.0 / 84.0,"(22.0 , 3.0 , 3)"
266,07-08-2021 12:21,david_bloom2798@brety.org,27.0 / 84.0,David Bloom,david_bloom8473@iitp.ac.in,9667887147,1401CB34,Option A,,,Option C,,,Option D,Option A,,,Option D,,,Option D,Option B,Option D,,,,,,Option A,Option A,,,Option A,,Option B,24.0 / 84.0,"(9.0 , 3.0 , 16)"
267,07-08-2021 12:21,janice_shaw6854@acrit.org,60.0 / 84.0,Janice Shaw,janice_shaw9200@iitp.ac.in,9479562377,1401CB38,Option A,Option B,Option B,Option C,Option C,Option C,Option D,Option D,Option A,Option C,Option C,Option A,Option D,Option D,Option D,Option D,Option D,Option A,Option B,Option D,Option A,,Option A,Option D,Option C,Option A,Option C,Option D,53.0 / 84.0,"(20.0 , 7.0 , 1)"
268,07-08-2021 12:21,cherish_james2809@zorer.org,51.0 / 84.0,Cherish James,cherish_james7483@iitp.ac.in,8756905567,1401ME04,Option D,,Option B,Option C,,Option C,Option D,,,Option A,,Option A,,,Option B,Option D,Option C,Option D,Option A,Option D,Option A,,Option A,Option D,,Option A,Option C,Option D,49.0 / 84.0,"(17.0 , 2.0 , 9)"
269,07-08-2021 12:21,luke_strong1611@twace.org,45.0 / 84.0,Luke Strong,luke_strong3674@iitp.ac.in,7799328320,1401CB46,Option A,Option D,Option B,Option C,,Option C,,,Option A,,,Option A,,Option D,Option A,Option D,Option C,Option D,,,Option A,,,Option D,,Option A,,Option D,44.0 / 84.0,"(15.0 , 1.0 , 12)"
270,07-08-2021 12:21,enoch_thomson315@extex.org,51.0 / 84.0,Enoch Thomson,enoch_thomson2896@iitp.ac.in,9390666748,1401EE65,,,,Option C,,Option C,Option D,Option D,Option A,,Option C,Option A,Option D,Option D,Option A,Option D,Option C,,,,,Option A,Option A,Option C,Option D,Option A,Option C,Option D,49.0 / 84.0,"(17.0 , 2.0 , 9)"
271,07-08-2021 12:21,penelope_willson8313@ovock.tech,57.0 / 84.0,Penelope Willson,penelope_willson3475@iitp.ac.in,8860014931,1401CS70,Option A,Option D,Option B,Option D,,,Option D,Option D,,Option A,Option B,,,Option D,Option B,Option D,Option C,Option D,,,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,55.0 / 84.0,"(19.0 , 2.0 , 7)"
272,07-08-2021 12:21,johnny_miller1081@ovock.tech,66.0 / 84.0,Johnny Miller,johnny_miller5948@iitp.ac.in,8949403893,1401ME57,Option A,Option D,Option B,Option C,Option B,Option C,Option D,,,,,,Option D,Option D,Option B,Option D,,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,66.0 / 84.0,"(22.0 , 0.0 , 6)"
273,07-08-2021 12:21,alexander_stevenson1011@fuliss.net,27.0 / 84.0,Alexander Stevenson,alexander_stevenson1018@iitp.ac.in,8317032293,1401CB29,,,,,,,Option D,,Option D,,,Option A,,Option D,Option B,,Option C,,,Option D,,,Option A,,Option D,,Option C,,26.0 / 84.0,"(9.0 , 1.0 , 18)"
274,07-08-2021 12:21,chester_carter6036@irrepsy.com,66.0 / 84.0,Chester Carter,chester_carter4259@iitp.ac.in,9649527651,1401CE51,Option A,,Option B,Option C,,Option C,Option D,Option D,,Option A,Option C,Option A,Option D,,Option B,Option D,Option C,Option D,Option B,,Option A,,Option A,Option D,Option D,Option A,Option C,Option D,66.0 / 84.0,"(22.0 , 0.0 , 6)"
275,07-08-2021 12:21,adela_funnell3608@iatim.tech,78.0 / 84.0,Adela Funnell,adela_funnell8049@iitp.ac.in,9874468605,1401ME60,Option B,Option D,Option B,Option C,Option B,,Option D,Option D,Option A,Option A,Option C,Option A,Option D,Option D,Option B,Option D,Option C,Option D,Option B,Option D,Option A,Option A,Option A,Option D,Option D,Option A,Option C,Option D,77.0 / 84.0,"(26.0 , 1.0 , 1)"
276,07-08-2021 12:21,chester_bradshaw9175@joiniaa.com,42.0 / 84.0,Chester Bradshaw,chester_bradshaw4494@iitp.ac.in,8002302722,1401ME13,Option A,Option D,Option B,Option C,,Option D,,Option C,,,Option C,Option A,Option D,Option D,,Option D,,Option D,,Option D,,Option B,Option B,Option D,Option C,Option A,Option C,Option B,36.0 / 84.0,"(14.0 , 6.0 , 8)"
277,07-08-2021 12:21,emerald_richardson1816@sheye.org,48.0 / 84.0,Emerald Richardson,emerald_richardson8390@iitp.ac.in,9322344487,1401EE43,,Option D,Option B,Option C,Option B,Option D,,Option D,,Option A,Option C,Option A,Option B,,,Option B,Option C,Option D,Option B,Option B,Option B,Option B,Option A,Option D,Option D,Option A,Option B,Option D,41.0 / 84.0,"(16.0 , 7.0 , 5)"
